number,reinhardtii_gene,Gene_name,diff_0,total_0,JC_distance_0,diff_2,total_2,JC_distance_2,diff_4,total_4,JC_distance_4,SFS0,SFS0_theta_pi,SFS4,SFS4_theta_pi,connectivity,max_connectivity,sum_connectivity
637,Cre03_g205050_t1_2|PACid:26901300,Cre03.g205050,19,626,0.030982666,8,130,0.064210315,43,217,0.230106784,"[620, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001513918,"[194, 7, 2, 7, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.024471804,"[['1299', '4'], ['1335', '4'], ['1313', '4'], ['1325', '4'], ['1316', '4'], ['1322', '4'], ['1300', '4'], ['1328', '4'], ['1312', '4'], ['1323', '4'], ['1304', '4'], ['233', '4'], ['1311', '4'], ['1315', '4'], ['1329', '4'], ['1317', '4'], ['1330', '4'], ['1309', '4'], ['1310', '4'], ['1296', '4'], ['1326', '4'], ['1302', '4'], ['1295', '4'], ['1305', '4'], ['1298', '4'], ['1308', '4'], ['244', '4'], ['1327', '4'], ['1331', '4'], ['1321', '4'], ['1320', '4'], ['1314', '4'], ['1297', '4'], ['1318', '4'], ['1307', '4'], ['1333', '4'], ['1334', '4'], ['1294', '4'], ['1332', '4'], ['1306', '4'], ['1303', '4'], ['1301', '4'], ['1319', '4'], ['240', '4'], ['1324', '4']]",4,180
184,Cre01_g048950_t1_2|PACid:26903970,Cre01.g048950,7,685,0.010289235,6,140,0.044130375,39,197,0.22985249,"[1008, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001233563,"[259, 12, 0, 4, 1, 4, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028011204,"[['301', '4'], ['300', '4'], ['1553', '5']]",5,13
371,Cre16_g665800_t1_2|PACid:26891593,Cre16.g665800,49,1274,0.0394828,30,291,0.110902746,73,369,0.229665615,"[1266, 2, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00236832,"[333, 1, 2, 2, 12, 9, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0324104,"[['171', '5']]",5,5
337,Cre02_g145800_t1_2|PACid:26899727,Cre02.g145800,9,703,0.012912801,6,146,0.042264702,43,218,0.228872428,"[706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[206, 6, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013644167,"[['150', '5']]",5,5
171,Cre12_g537100_t1_2|PACid:26907646,Cre12.g537100,96,2551,0.038609248,32,575,0.057825136,142,723,0.227728348,"[2430, 9, 3, 2, 1, 1, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002454979,"[600, 22, 8, 8, 2, 7, 11, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.032825848,"[['108', '6'], ['107', '6']]",6,12
663,Cre02_g143000_t1_2|PACid:26900277,Cre02.g143000,26,816,0.03255937,13,184,0.074204961,43,219,0.227651346,"[809, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000137174,"[205, 5, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012529743,"[['1168', '4'], ['1172', '4'], ['1174', '4'], ['1169', '4']]",4,16
496,Cre01_g020350_t1_2|PACid:26903687,Cre01.g020350,8,353,0.023012352,6,81,0.077992285,21,107,0.227535736,"[389, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00295118,"[113, 0, 3, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022524712,"[['142', '4']]",4,4
733,Cre09_g396600_t1_1|PACid:26894776,Cre09.g396600,37,996,0.038100161,24,204,0.127969138,59,301,0.227199381,"[969, 3, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003037647,"[274, 7, 4, 0, 1, 2, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021446771,"[['250', '4'], ['249', '4'], ['251', '4']]",4,12
519,Cre02_g103500_t1_2|PACid:26901056,Cre02.g103500,14,559,0.02547243,14,144,0.104127334,28,143,0.226916359,"[551, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001344942,"[136, 1, 3, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021861618,"[['1711', '7'], ['200', '7']]",7,14
523,Cre05_g245900_t1_2|PACid:26897904,Cre05.g245900,7,750,0.009391894,5,148,0.03456833,45,230,0.226710654,"[758, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00027556,"[207, 3, 1, 1, 4, 4, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030915611,"[['617', '4']]",4,4
650,Cre06_g283400_t1_2|PACid:26894677,Cre06.g283400,21,1250,0.016991018,23,307,0.078929911,69,353,0.226460737,"[1241, 5, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001626144,"[318, 11, 3, 8, 3, 0, 2, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028019162,"[['185', '4']]",4,4
463,Cre02_g087950_t1_2|PACid:26900319,Cre02.g087950,58,1909,0.031014934,42,424,0.106237888,110,566,0.224945947,"[1884, 7, 2, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002036464,"[486, 27, 7, 9, 6, 6, 5, 3, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036627076,"[['736', '6']]",6,6
350,Cre16_g687350_t1_2|PACid:26891465,Cre16.g687350,27,681,0.040733992,15,152,0.105808949,36,186,0.223869741,"[1097, 4, 2, 3, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002834798,"[294, 12, 6, 8, 0, 3, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025184386,"[['1449', '4'], ['1448', '4'], ['1446', '4'], ['1444', '4'], ['1443', '4'], ['1447', '4'], ['1445', '4']]",4,28
252,Cre12_g503300_t1_2|PACid:26907816,Cre12.g503300,39,1290,0.030858783,17,249,0.071583043,75,389,0.222864492,"[1289, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000652583,"[348, 3, 5, 10, 2, 6, 4, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036310821,"[['375', '4'], ['376', '4']]",4,8
684,Cre16_g651750_t1_2|PACid:26892383,Cre16.g651750,68,2284,0.030379376,36,558,0.067461177,126,654,0.222674046,"[2254, 9, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001138315,"[557, 30, 8, 8, 10, 7, 2, 6, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034827558,"[['120', '6']]",6,6
195,Cre10_g444700_t1_1|PACid:26905414,Cre10.g444700,39,1737,0.022795443,29,422,0.072075286,81,421,0.222322232,"[1735, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000338455,"[387, 17, 0, 3, 5, 4, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019623405,"[['171', '5']]",5,5
569,Cre09_g396300_t1_2|PACid:26895603,Cre09.g396300,22,1101,0.020252842,12,214,0.058281738,68,354,0.221907192,"[1063, 5, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001604999,"[320, 4, 1, 4, 3, 1, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021505376,"[['499', '4']]",4,4
734,Cre10_g433600_t1_2|PACid:26904883,Cre10.g433600,29,1196,0.024648111,20,269,0.078297893,60,313,0.221373553,"[1168, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00140534,"[288, 8, 4, 3, 0, 4, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022142618,"[['633', '5'], ['634', '5']]",5,10
268,Cre12_g496750_t1_2|PACid:26908189,Cre12.g496750,4,455,0.008843139,4,115,0.035615,22,115,0.220851249,"[457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[105, 2, 2, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020996009,"[['626', '5']]",5,5
617,Cre05_g243800_t1_2|PACid:26898027,Cre05.g243800,9,342,0.026788562,1,75,0.013453276,22,115,0.220851249,"[341, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000611551,"[107, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016626534,"[['554', '5'], ['552', '5']]",5,10
433,Cre09_g410750_t1_2|PACid:26894863,Cre09.g410750,39,1153,0.034611288,22,259,0.09014931,63,331,0.219547529,"[1134, 2, 2, 2, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003729939,"[308, 9, 0, 4, 3, 1, 1, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.027563803,"[['679', '6']]",6,6
112,Cre14_g614300_t1_2|PACid:26891007,Cre14.g614300,30,1003,0.030523032,21,201,0.112509985,56,295,0.218875354,"[1003, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001051463,"[263, 9, 5, 3, 5, 4, 4, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03840689,"[['1551', '6'], ['387', '6'], ['388', '6']]",6,18
52,Cre08_g372950_t1_2|PACid:26888564,Cre08.g372950,11,930,0.011922216,17,214,0.083969181,44,232,0.218640637,"[926, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000555802,"[204, 8, 3, 6, 1, 3, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.041830065,"[['1678', '6'], ['1679', '6']]",6,12
645,Cre12_g546050_t1_2|PACid:26908008,Cre12.g546050,23,563,0.042007326,3,120,0.025426164,28,148,0.218017195,"[895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[234, 2, 0, 6, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020211565,"[['1691', '5']]",5,5
20,Cre05_g242000_t1_2|PACid:26898078,Cre05.g242000,19,1491,0.012852626,25,337,0.078114241,82,434,0.217684139,"[1471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[406, 0, 9, 3, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012392033,"[['508', '8']]",8,8
86,Cre03_g158900_t1_2|PACid:26901966,Cre03.g158900,21,978,0.021785764,2,161,0.012526387,64,339,0.217484279,"[919, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000826709,"[289, 7, 1, 0, 7, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019269412,"[['850', '4']]",4,4
92,Cre12_g510050_t1_2|PACid:26907111,Cre12.g510050,18,804,0.022729012,11,213,0.053507287,37,196,0.217464166,"[792, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000140115,"[188, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002132783,"[['511', '7'], ['510', '7'], ['509', '6']]",7,20
365,Cre10_g433000_t1_1|PACid:26905378,Cre10.g433000,56,2133,0.026724634,27,443,0.063567438,137,732,0.215306319,"[2117, 9, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001649315,"[636, 33, 6, 4, 8, 6, 4, 7, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.037969884,"[['903', '6']]",6,6
712,Cre03_g172850_t1_2|PACid:26902050,Cre03.g172850,16,769,0.021100293,13,148,0.093422042,45,241,0.214724927,"[770, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001159877,"[218, 3, 4, 1, 3, 2, 5, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030546668,"[['1587', '5'], ['216', '5'], ['1586', '5'], ['1572', '4'], ['1571', '8'], ['1585', '5'], ['217', '5'], ['215', '5']]",8,42
566,Cre01_g016600_t1_2|PACid:26903987,Cre01.g016600,21,473,0.04576583,11,107,0.110567713,28,150,0.214651265,"[391, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001990644,"[123, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008388657,"[['554', '5'], ['552', '5']]",5,10
100,Cre06_g260200_t1_2|PACid:26893626,Cre06.g260200,10,618,0.016358337,13,129,0.108220621,32,172,0.213826069,"[621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[161, 1, 4, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013226592,"[['1817', '4']]",4,4
643,Cre03_g190800_t1_1|PACid:26901485,Cre03.g190800,15,278,0.055996147,7,67,0.112509985,16,86,0.213826069,"[513, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001775662,"[152, 3, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008066518,"[['345', '4'], ['319', '4']]",4,8
713,Cre03_g164600_t1_2|PACid:26902778,Cre03.g164600,100,2168,0.047604809,45,475,0.101277213,111,597,0.213670669,"[2124, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000172241,"[516, 25, 8, 8, 10, 5, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.027656428,"[['2020', '5']]",5,5
37,Cre06_g254400_t1_2|PACid:26893186,Cre06.g254400,14,1020,0.013852637,13,253,0.053228334,55,296,0.213512677,"[1112, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00132588,"[317, 4, 0, 0, 5, 1, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018864232,"[['147', '3']]",3,3
331,Cre07_g342150_t1_2|PACid:26889470,Cre07.g342150,12,1023,0.011822905,9,229,0.040368488,55,296,0.213512677,"[1017, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000826605,"[274, 4, 0, 1, 11, 6, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.029531991,"[['518', '6']]",6,6
95,Cre07_g324550_t1_3|PACid:26889254,Cre07.g324550,21,630,0.034096781,26,150,0.197106606,33,178,0.212957813,"[806, 4, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002149244,"[213, 7, 5, 1, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019805048,"[['263', '5']]",5,5
349,Cre12_g559950_t1_2|PACid:26906856,Cre12.g559950,12,327,0.037625444,18,89,0.235686825,17,92,0.21214709,"[319, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003470954,"[85, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012200436,"[['207', '6'], ['249', '4'], ['911', '4']]",6,14
152,Cre10_g424100_t1_2|PACid:26905070,Cre10.g424100,6,560,0.010791553,8,128,0.065258533,26,141,0.211635807,"[558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[131, 2, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017868058,"[['627', '3'], ['628', '3']]",3,6
306,Cre09_g387800_t1_2|PACid:26895289,Cre09.g387800,23,466,0.05105521,4,115,0.035615,25,136,0.210875544,"[476, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001130174,"[130, 5, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009398407,"[['523', '3'], ['542', '3']]",3,6
479,Cre07_g356350_t1_1|PACid:26889565,Cre07.g356350,10,1425,0.007050581,21,311,0.070759511,77,419,0.210805807,"[1436, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000145547,"[401, 1, 7, 1, 5, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016696094,"[['1690', '5']]",5,5
79,Cre17_g715900_t1_2|PACid:26896520,Cre17.g715900,25,1027,0.024746554,18,251,0.075377191,52,283,0.210772297,"[1013, 3, 2, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00242782,"[261, 6, 7, 1, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019885969,"[['1400', '5'], ['648', '5'], ['1411', '5'], ['647', '5'], ['644', '5'], ['1399', '5'], ['638', '4']]",5,34
509,Cre12_g484200_t1_2|PACid:26906562,Cre12.g484200,7,665,0.010600883,7,160,0.045077943,36,196,0.210676789,"[663, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000334169,"[184, 7, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009467017,"[['1685', '4'], ['1684', '5'], ['1686', '5']]",5,14
700,Cre16_g658400_t1_2|PACid:26892024,Cre16.g658400,16,237,0.070744601,10,57,0.199849675,13,71,0.209915851,"[236, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002663811,"[65, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006343714,"[['1160', '8'], ['1239', '8'], ['1140', '8'], ['1238', '8'], ['953', '8'], ['1149', '8'], ['1351', '6'], ['1150', '8'], ['1213', '8'], ['1144', '8'], ['1146', '8'], ['1156', '8'], ['1235', '8'], ['1209', '8'], ['1517', '8'], ['1203', '8'], ['1207', '8'], ['1159', '8'], ['679', '6'], ['1204', '8'], ['1201', '8'], ['1202', '8'], ['943', '8'], ['1147', '8'], ['952', '8'], ['955', '8'], ['1212', '8'], ['1516', '8'], ['1236', '8'], ['1141', '8'], ['1143', '8'], ['1037', '8'], ['1240', '8'], ['1206', '8'], ['1145', '8'], ['1136', '8'], ['1151', '8'], ['1137', '8'], ['1215', '8'], ['1138', '8'], ['1205', '8'], ['1038', '8'], ['1158', '8'], ['1157', '8'], ['1216', '8'], ['1161', '8'], ['1208', '8'], ['954', '8'], ['942', '8'], ['1142', '8'], ['1152', '8'], ['1155', '8'], ['1214', '8'], ['251', '4'], ['1210', '8'], ['252', '7'], ['1237', '8'], ['1139', '8'], ['1135', '8'], ['1148', '8'], ['1211', '8']]",8,479
665,Cre16_g656400_t1_2|PACid:26892678,Cre16.g656400,11,941,0.011781749,6,212,0.028849711,47,259,0.207760625,"[938, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000674454,"[246, 5, 2, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014005602,"[['988', '4']]",4,4
145,Cre03_g169850_t1_2|PACid:26902519,Cre03.g169850,36,1665,0.021939407,39,424,0.098129701,84,463,0.207705623,"[1652, 5, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001000079,"[399, 18, 11, 7, 3, 4, 3, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.031407253,"[['1569', '6']]",6,6
369,Cre03_g182450_t1_2|PACid:26902745,Cre03.g182450,11,671,0.01657526,11,129,0.090520684,37,204,0.207635798,"[668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[190, 1, 3, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013170427,"[['825', '4']]",4,4
568,Cre01_g015000_t1_2|PACid:26903438,Cre01.g015000,1,578,0.001732102,8,119,0.07043295,31,171,0.207522376,"[658, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001690843,"[201, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004973697,"[['1749', '4']]",4,4
609,Cre12_g516550_t1_2|PACid:26906846,Cre12.g516550,21,755,0.028343454,18,166,0.117120548,45,249,0.206779411,"[752, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000847252,"[240, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005080575,"[['729', '5']]",5,5
120,Cre06_g279150_t1_2|PACid:26894685,Cre06.g279150,6,1069,0.005633829,13,253,0.053228334,52,288,0.206558985,"[1069, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000103842,"[269, 4, 3, 5, 0, 1, 1, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02243481,"[['1768', '6']]",6,6
502,Cre06_g304350_t1_2|PACid:26893344,Cre06.g304350,15,294,0.052838746,3,80,0.038469971,13,72,0.206558985,"[290, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000381825,"[65, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020261438,"[['630', '6']]",6,6
81,Cre01_g000350_t1_3|PACid:26903061,Cre01.g000350,43,628,0.071801174,9,113,0.084200476,40,222,0.206064751,"[786, 17, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005270666,"[251, 12, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013265553,"[['678', '6'], ['677', '6']]",6,12
708,Cre06_g262900_t1_2|PACid:26894250,Cre06.g262900,38,1000,0.038996471,26,216,0.131206087,52,289,0.205736582,"[1034, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001580465,"[268, 10, 4, 1, 0, 2, 1, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.027960563,"[['865', '5']]",5,5
126,Cre07_g328200_t1_2|PACid:26889003,Cre07.g328200,27,544,0.051350849,6,115,0.05407747,30,167,0.205355044,"[580, 2, 2, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003857098,"[163, 6, 3, 1, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02942982,"[['554', '5'], ['552', '5']]",5,10
90,Cre09_g391450_t1_2|PACid:26895596,Cre09.g391450,26,886,0.029934902,17,192,0.09421966,45,252,0.203950287,"[1036, 7, 3, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002776222,"[267, 15, 6, 7, 5, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036938646,"[['758', '5']]",5,5
215,Cre10_g453600_t1_2|PACid:26905520,Cre10.g453600,33,932,0.036270804,22,225,0.104765903,45,252,0.203950287,"[931, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000698285,"[220, 5, 7, 0, 0, 1, 4, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.034493798,"[['1199', '6'], ['1200', '6'], ['1116', '6'], ['1198', '6'], ['1117', '6'], ['1118', '6'], ['1197', '6']]",6,42
576,Cre02_g107450_t1_2|PACid:26900234,Cre02.g107450,23,786,0.02984823,20,200,0.107325633,36,202,0.203486321,"[837, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001311847,"[214, 3, 0, 6, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016757364,"[['364', '5']]",5,5
149,Cre03_g180250_t1_2|PACid:26902325,Cre03.g180250,5,992,0.005057335,14,233,0.062629513,49,275,0.203439097,"[998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[254, 5, 4, 2, 1, 1, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021259786,"[['778', '2'], ['777', '2']]",2,4
593,Cre02_g103850_t1_2|PACid:26899830,Cre02.g103850,11,484,0.023078744,13,110,0.128603656,27,152,0.202717747,"[483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[143, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002283105,"[['804', '3'], ['803', '3']]",3,6
573,Cre14_g616900_t1_2|PACid:26890908,Cre14.g616900,6,544,0.011111314,10,115,0.09242448,30,169,0.202564733,"[538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[144, 10, 4, 3, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036336757,"[['1813', '7']]",7,7
711,Cre10_g458500_t1_2|PACid:26904342,Cre10.g458500,18,1109,0.016409041,9,223,0.041485228,61,344,0.202316892,"[1102, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001100169,"[317, 12, 2, 1, 0, 3, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017262591,"[['887', '4']]",4,4
